volcano,volcanoLabel,latitude,longitude
http://www.wikidata.org/entity/Q3046481,Mojanda,0.13,-78.27
http://www.wikidata.org/entity/Q3412754,Qualibou,13.838,-61.046
http://www.wikidata.org/entity/Q3114564,Grand Sarcoui,45.8145,2.9822
http://www.wikidata.org/entity/Q3042964,Masubi,-49.6,56.18
http://www.wikidata.org/entity/Q3411104,Puy des Goules,45.8095,2.98059
http://www.wikidata.org/entity/Q3006369,Crête de la Novara,-38.71341,77.52224
http://www.wikidata.org/entity/Q3411049,Putana,-22.557302,-67.852834
http://www.wikidata.org/entity/Q3377210,Petit Suchet,45.789786,2.961171
http://www.wikidata.org/entity/Q3155409,Isluga,-19.15,-68.833333333333
http://www.wikidata.org/entity/Q3138897,Hobicha,6.78,37.83
http://www.wikidata.org/entity/Q3466925,Q3466925,-13.8,167.46666666667
http://www.wikidata.org/entity/Q3466925,Q3466925,-13.8,167.46666666667
http://www.wikidata.org/entity/Q3471599,Q3471599,43.525,6.93722
http://www.wikidata.org/entity/Q3411093,Puy de Mercœur,45.7164,2.95583
http://www.wikidata.org/entity/Q3322001,Mount Oku,6.1997222222222,10.518888888889
http://www.wikidata.org/entity/Q3325375,Moua Pihaa,-18.325,-148.525
http://www.wikidata.org/entity/Q3077985,Fort Portal,0.7,30.25
http://www.wikidata.org/entity/Q3325375,Moua Pihaa,-18.32,-148.67
http://www.wikidata.org/entity/Q3322052,Q3322052,45.6681,3.0338
http://www.wikidata.org/entity/Q3411095,Puy de Lassolas,45.71166,2.95828
http://www.wikidata.org/entity/Q3412754,Qualibou,13.83,-61.05
http://www.wikidata.org/entity/Q3412754,Qualibou,13.83,-61.05
http://www.wikidata.org/entity/Q3197148,Kinich Ahau Patera,49.34,-310.2
http://www.wikidata.org/entity/Q3116465,Cerro Macá,-45.105833333333,-73.169166666667
http://www.wikidata.org/entity/Q3107788,Gish Bar Patera,16.18,90.26
http://www.wikidata.org/entity/Q3114585,Le Grand Suchet,45.7906,2.95528
http://www.wikidata.org/entity/Q3411102,Puy de la Vache,45.7054,2.96335
http://www.wikidata.org/entity/Q3276924,Mount Yake,36.22887,137.58824
http://www.wikidata.org/entity/Q3237604,Liado,9.57,40.28
http://www.wikidata.org/entity/Q3321904,Mount Karakuni,31.93416667,130.86166667
http://www.wikidata.org/entity/Q3090546,Fueguino,-54.95,-70.25
http://www.wikidata.org/entity/Q3087410,Linzor,-22.15,-67.96667
http://www.wikidata.org/entity/Q3033707,Dofan,9.34444444,40.13194444
http://www.wikidata.org/entity/Q3411078,Puy Pariou,45.796824,2.971484
http://www.wikidata.org/entity/Q3138897,Hobicha,6.78,37.83
http://www.wikidata.org/entity/Q3411123,Q3411123,45.8278,2.955
http://www.wikidata.org/entity/Q3192416,Kami-Nari Patera,-8.7,-235.08
http://www.wikidata.org/entity/Q3195608,Ketildyngja,65.43076,-16.64561
http://www.wikidata.org/entity/Q3132346,Mocho-Choshuenco,-39.909722222222,-72.0375
http://www.wikidata.org/entity/Q3125067,Sumaco,-0.5404,-77.6266
http://www.wikidata.org/entity/Q3322136,Q3322136,-16.828,-151.452
http://www.wikidata.org/entity/Q3471590,San Pedro de Tarara,-35.9948665,-70.8863297
http://www.wikidata.org/entity/Q3065113,Suchitan,14.333333333333,-89.78
http://www.wikidata.org/entity/Q3125067,Sumaco,-0.53805556,-77.62583333
http://www.wikidata.org/entity/Q3087410,Linzor,-22.15,-67.966666666667
http://www.wikidata.org/entity/Q3322217,Mont de la Dives,-37.838104692865,77.55264456436
http://www.wikidata.org/entity/Q3372707,Platanar,10.3000174,-84.3660879
http://www.wikidata.org/entity/Q3707308,Bud Dajo,6.01333333,121.05666667
http://www.wikidata.org/entity/Q3391954,Thor,39.15,133.14
http://www.wikidata.org/entity/Q2974420,Citerne,16.0334,-61.657
http://www.wikidata.org/entity/Q3322217,Mont de la Dives,-37.848,77.55
http://www.wikidata.org/entity/Q3100052,Gedamsa,8.35554,39.18034
http://www.wikidata.org/entity/Q3273698,Q3273698,45.7766,3.08175
http://www.wikidata.org/entity/Q3411089,Puy de Gravenoire,45.75153,3.04974
http://www.wikidata.org/entity/Q3116485,Tahual,14.43,-89.9
http://www.wikidata.org/entity/Q3411096,Puy de Paugnat,45.8803,2.9778
http://www.wikidata.org/entity/Q3116451,Pular,-24.2005,-68.0665
http://www.wikidata.org/entity/Q2956713,Santa Isabel,4.81666667,-75.36666667
http://www.wikidata.org/entity/Q3300188,Mauna Ulu,19.3668,-155.201
http://www.wikidata.org/entity/Q3411091,Puy de Louchadière,45.8531,2.95083
http://www.wikidata.org/entity/Q3286723,Manua Patera,35.78,-321.73
http://www.wikidata.org/entity/Q3332046,Mælifellshnjúkur,65.400014,-19.366149
http://www.wikidata.org/entity/Q3290107,Mount Manengouba,5.03,9.83
http://www.wikidata.org/entity/Q3066185,Volcán Huequi,-42.376666666667,-72.578055555556
http://www.wikidata.org/entity/Q3133588,Mount Norikura,36.10638889,137.55361111
http://www.wikidata.org/entity/Q3100052,Gedamsa,8.35,39.183333333333
http://www.wikidata.org/entity/Q3411087,Puy de Côme,45.7965,2.94332
http://www.wikidata.org/entity/Q3321906,Mount Kupe,4.801,9.707
http://www.wikidata.org/entity/Q3322034,Q3322034,-45.952,50.432
http://www.wikidata.org/entity/Q3322220,Q3322220,-46.4195,50.402
http://www.wikidata.org/entity/Q3198640,Kone,8.8,39.692
http://www.wikidata.org/entity/Q3412754,Qualibou,13.838,-61.046
http://www.wikidata.org/entity/Q3411101,Puy de la Bannière,45.8789,3.03361
http://www.wikidata.org/entity/Q3066185,Volcán Huequi,-42.36333,-72.57472
http://www.wikidata.org/entity/Q2964415,Chonco,12.703018,-87.04339
http://www.wikidata.org/entity/Q3332046,Mælifellshnjúkur,65.3896,-19.3525
http://www.wikidata.org/entity/Q3237604,Liado,9.57,40.28
http://www.wikidata.org/entity/Q3437336,Roc d'Hozières,45.1144,2.64361
http://www.wikidata.org/entity/Q3322217,Mont de la Dives,-37.849444444444,77.549444444444
http://www.wikidata.org/entity/Q3411100,Puy de la Nugère,45.8601,2.9837
http://www.wikidata.org/entity/Q3382428,Pic du Mascarin,-46.4378,51.7457
http://www.wikidata.org/entity/Q3382428,Pic du Mascarin,-46.4378,51.7457
http://www.wikidata.org/entity/Q3327565,Pico do Cabugi,-5.70611111,-36.32083333
http://www.wikidata.org/entity/Q3116456,Tinguiririca Volcano,-34.813611111111,-70.351944444444
http://www.wikidata.org/entity/Q3695499,Mount Kirigamine,36.1,138.167
http://www.wikidata.org/entity/Q3042741,Mount Belinda,-58.43333333,-26.33333333
http://www.wikidata.org/entity/Q3411084,Q3411084,45.9589,2.97427
http://www.wikidata.org/entity/Q3742394,Mount Shiga,36.699427777778,138.510725
http://www.wikidata.org/entity/Q3321906,Mount Kupe,4.80944444,9.71222222
http://www.wikidata.org/entity/Q2573663,Sangeang Api,-8.18,119.05
http://www.wikidata.org/entity/Q2656048,Pico Birigoyo,28.605,-17.841111111111
http://www.wikidata.org/entity/Q2861446,Q2861446,-24.416944,-67.9875
http://www.wikidata.org/entity/Q2604945,Isolation Point,-78.1833,167.5
http://www.wikidata.org/entity/Q2746400,May-Ya-Moto,-0.93333333333333,29.333333333333
http://www.wikidata.org/entity/Q2080283,Goryashchaya Sopka,46.831666666667,151.75138888889
http://www.wikidata.org/entity/Q2621082,Khangar,54.75,157.36666666667
http://www.wikidata.org/entity/Q2065108,Mount Tehama,40.445436111111,-121.55942777778
http://www.wikidata.org/entity/Q2661998,Tecuamburro,14.156111111111,-90.406944444444
http://www.wikidata.org/entity/Q2144882,Q2144882,-10.121667,120.225
http://www.wikidata.org/entity/Q2433163,Wai Sano,-8.71666667,120.0166667
http://www.wikidata.org/entity/Q2882838,Banne d'Ordanche,45.6108,2.77278
http://www.wikidata.org/entity/Q2186376,Sinarka,48.873888888889,154.18083333333
http://www.wikidata.org/entity/Q2072520,Zavaritski Caldera,46.916666666667,151.95
http://www.wikidata.org/entity/Q2844426,Amphitrites Patera,-58.7,60.87
http://www.wikidata.org/entity/Q2264951,Bolshoi Payalpan,55.833333333333,157.75
http://www.wikidata.org/entity/Q2651559,Mendeleyeva,43.976388888889,145.73611111111
http://www.wikidata.org/entity/Q2154758,Mount Rishiri,45.17865,141.24192222222
http://www.wikidata.org/entity/Q2118760,Purchas Hill,-36.8871,174.847
http://www.wikidata.org/entity/Q2788686,Montaña Quemada,28.62497,-17.84042
http://www.wikidata.org/entity/Q2901375,Poco Ranaka,-8.63664,120.53095
http://www.wikidata.org/entity/Q2282091,Chikurachki,50.321666666667,155.46166666667
http://www.wikidata.org/entity/Q2639098,Mount Haku,36.1,136.5
http://www.wikidata.org/entity/Q2854860,Peretolchin,52.719166666667,99.034722222222
http://www.wikidata.org/entity/Q2638551,Albert Park Volcano,-36.848585,174.767263
http://www.wikidata.org/entity/Q2643122,Karaha Crater,-7.12,108.08
http://www.wikidata.org/entity/Q2601582,Smirnov,44.422222222222,146.12666666667
http://www.wikidata.org/entity/Q2352524,Wolo Inelika,-8.73,120.98
http://www.wikidata.org/entity/Q2073703,Schmidt,54.92,160.63
http://www.wikidata.org/entity/Q2669883,Tunka valley,51.5,102.5
http://www.wikidata.org/entity/Q2669883,Tunka valley,51.5,102.5
http://www.wikidata.org/entity/Q2622322,Los Patos,-27.301111111111,-68.808888888889
http://www.wikidata.org/entity/Q2934098,Callaqui,-37.916666666667,-71.45
http://www.wikidata.org/entity/Q2729027,Bolshaya Ipelka,52.663333333333,156.9725
http://www.wikidata.org/entity/Q2933737,Q2933737,-37.85,-71.0
http://www.wikidata.org/entity/Q2091698,Volcán Tenorio,10.672777777778,-85.015
http://www.wikidata.org/entity/Q2360498,El Totumo,10.74447222,-75.24140278
http://www.wikidata.org/entity/Q2564984,Kuntomintar,48.758055555556,154.01444444444
http://www.wikidata.org/entity/Q2124774,Ra Patera,-8.66,35.3
http://www.wikidata.org/entity/Q2868734,Ata volcano,-27.181944444444,-68.576111111111
http://www.wikidata.org/entity/Q2108921,Sotará,2.1080555555556,-76.591944444444
http://www.wikidata.org/entity/Q2301875,Água de Pau,37.760333333333,-25.491558333333
http://www.wikidata.org/entity/Q2905170,mount Avital,33.115,35.788888888889
http://www.wikidata.org/entity/Q2672141,Volcán Santo Tomás,14.710277777778,-91.478611111111
http://www.wikidata.org/entity/Q2535356,volcanoes of the Leizhou Peninsula,20.5,110.16666667
http://www.wikidata.org/entity/Q2664586,Golovnin,43.843055555556,145.50555555556
http://www.wikidata.org/entity/Q2229474,Kudriavy volcano,45.38494,148.81647
http://www.wikidata.org/entity/Q2742687,San Pedro,-21.8875,-68.39166667
http://www.wikidata.org/entity/Q2904267,Mount Teon,32.959444444444,35.863888888889
http://www.wikidata.org/entity/Q2904267,Mount Teon,32.959444444444,35.863888888889
http://www.wikidata.org/entity/Q2229474,Kudriavy volcano,45.383888888889,148.81305555556
http://www.wikidata.org/entity/Q2425296,Udokan Plateau,56.28,117.77
http://www.wikidata.org/entity/Q2946773,Cerro Singüil,14.053,-89.6315
http://www.wikidata.org/entity/Q2483640,Iliwerung,-8.5322222222222,123.57333333333
http://www.wikidata.org/entity/Q2655929,Los Atlixcos,19.808888888889,-96.526388888889
http://www.wikidata.org/entity/Q2655929,Los Atlixcos,19.808888888889,-96.526388888889
http://www.wikidata.org/entity/Q2549314,Iyang-Argapura,-7.97,113.57
http://www.wikidata.org/entity/Q2045381,Q2045381,50.3,155.45
http://www.wikidata.org/entity/Q2666739,Chirip,45.377222222222,147.91222222222
http://www.wikidata.org/entity/Q2530684,Wright Seamounts,-31.85,-179.183333
http://www.wikidata.org/entity/Q2160928,Rodderberg,50.6425,7.1983333333333
http://www.wikidata.org/entity/Q2946783,Cerro Tujle,-23.8354,-67.9515
http://www.wikidata.org/entity/Q2868734,Ata volcano,-27.1819,-68.5762
http://www.wikidata.org/entity/Q2332726,Tshibinda,-2.3166666666667,28.75
http://www.wikidata.org/entity/Q2105492,Mount Sukaria,-8.792,121.77
http://www.wikidata.org/entity/Q2181214,Kamojang,-7.125,107.8
http://www.wikidata.org/entity/Q2396057,Leroboleng,-8.358,122.842
http://www.wikidata.org/entity/Q2467823,San José,-33.781666666667,-69.897222222222
http://www.wikidata.org/entity/Q2593019,Ilyinsky,51.49,157.2
http://www.wikidata.org/entity/Q2150879,Azhdahak,40.225761111111,44.947255555556
http://www.wikidata.org/entity/Q2553917,Michinmahuida,-42.799166666667,-72.445833333333
http://www.wikidata.org/entity/Q2340739,Gunung Dukono,1.699505,127.878105
http://www.wikidata.org/entity/Q2672570,Volcán Darwin,-0.18333333333333,-91.283333333333
http://www.wikidata.org/entity/Q2740999,Talamau Mount,0.079166666666667,99.983333333333
http://www.wikidata.org/entity/Q2740999,Talamau Mount,0.079166666666667,99.983333333333
http://www.wikidata.org/entity/Q2375482,Brava,14.85,-24.716666666667
http://www.wikidata.org/entity/Q2375482,Brava,14.85,-24.716666666667
http://www.wikidata.org/entity/Q2454241,Tristan da Cunha,-37.11111111,-12.2875
http://www.wikidata.org/entity/Q2786660,Malang Plain,-8.02,112.68
http://www.wikidata.org/entity/Q2895004,Salín,-24.3317,-68.0639
http://www.wikidata.org/entity/Q2903912,Q2903912,33.211111111111,35.788888888889
http://www.wikidata.org/entity/Q2092383,Pico viejo,28.263888888889,-16.664722222222
http://www.wikidata.org/entity/Q2854575,Wayang-Windu,-7.208,107.63
http://www.wikidata.org/entity/Q2827394,Ah Peku Patera,10.3,107.0
http://www.wikidata.org/entity/Q2328794,Poco Leok,-8.68,120.48
http://www.wikidata.org/entity/Q2827325,Aguas Calientes,-23.368333333333,-67.685
http://www.wikidata.org/entity/Q2332726,Tshibinda,-2.3083,28.7442
http://www.wikidata.org/entity/Q2601149,Demon,45.5014,148.8603
http://www.wikidata.org/entity/Q2633479,Grábrók,64.7817,-21.56226
http://www.wikidata.org/entity/Q2903945,Hermonit Mountain,33.185277777778,35.793611111111
http://www.wikidata.org/entity/Q2080294,Prevo Peak,47.011111111111,152.115
http://www.wikidata.org/entity/Q2594712,Wudalianchi,48.71666667,126.12
http://www.wikidata.org/entity/Q2735753,Gunung Guntur,-7.1433333333333,107.83972222222
http://www.wikidata.org/entity/Q2162588,Mount Sempu,1.13,124.758
http://www.wikidata.org/entity/Q2943430,Cayutue-La Vigueria,-41.25,-72.27
http://www.wikidata.org/entity/Q2381562,Riang Kotang,-8.3,122.892
http://www.wikidata.org/entity/Q2595055,Surveyors volcano,56.333888888889,158.68
http://www.wikidata.org/entity/Q2656048,Pico Birigoyo,28.6049295,-17.8408747
http://www.wikidata.org/entity/Q2087307,Lvinaya Past,44.608333333333,146.99388888889
http://www.wikidata.org/entity/Q2530709,Volcán Azul,12.55305556,-83.95888889
http://www.wikidata.org/entity/Q4089188,Bogdan Khmelnitsky,45.37698,147.91324
http://www.wikidata.org/entity/Q4088419,Black Rock Desert volcanic field,38.966666666667,-112.5
http://www.wikidata.org/entity/Q4209210,Q4209210,57.05,159.9
http://www.wikidata.org/entity/Q4247298,Q4247298,57.05,159.9
http://www.wikidata.org/entity/Q4209210,Q4209210,57.05,159.9
http://www.wikidata.org/entity/Q4247298,Q4247298,57.05,159.9
http://www.wikidata.org/entity/Q4077870,Baranovsky Volcano (Primorsky Krai),43.652975,131.91947222222
http://www.wikidata.org/entity/Q4240420,Q4240420,56.066666666667,160.5
http://www.wikidata.org/entity/Q4250394,Q4250394,56.133333333333,158.45
http://www.wikidata.org/entity/Q4152986,Gutanasar,40.36793,44.68386
http://www.wikidata.org/entity/Q4071223,Q4071223,-7.9517972222222,-14.342336111111
http://www.wikidata.org/entity/Q4088405,Blup Blup,-3.5066666666667,144.605
http://www.wikidata.org/entity/Q4075651,Bayonnaise Rocks,31.883333333333,139.91666666667
http://www.wikidata.org/entity/Q4075651,Bayonnaise Rocks,31.883333333333,139.91666666667
http://www.wikidata.org/entity/Q4088366,Blue Lake Crater,44.411388888889,-121.77388888889
http://www.wikidata.org/entity/Q4128310,Berg Volcano,46.116666666667,150.15
http://www.wikidata.org/entity/Q4093102,Q4093102,55.833333333333,158.33333333333
http://www.wikidata.org/entity/Q4093104,Q4093104,55.833333333333,158.33333333333
http://www.wikidata.org/entity/Q4093102,Q4093102,55.833333333333,158.33333333333
http://www.wikidata.org/entity/Q4093104,Q4093104,55.833333333333,158.33333333333
http://www.wikidata.org/entity/Q4086958,Bir Borhut,15.55,50.633333333333
http://www.wikidata.org/entity/Q4228245,Q4228245,46.060277777778,150.06611111111
http://www.wikidata.org/entity/Q4100074,Bus-Obo,47.12,109.08
http://www.wikidata.org/entity/Q4071824,Q4071824,19.6925,145.40361111111
http://www.wikidata.org/entity/Q4075236,Buzzard Creek,64.062,-148.433
http://www.wikidata.org/entity/Q4252438,Q4252438,-39.0725,-70.299722222222
http://www.wikidata.org/entity/Q4155060,Dariganga Volcanic Field,45.754,114.279
http://www.wikidata.org/entity/Q4220812,Kinenin,53.255555555556,158.83333333333
http://www.wikidata.org/entity/Q4220812,Kinenin,53.255555555556,158.83333333333
http://www.wikidata.org/entity/Q4077868,Q4077868,60.916666666667,101.93333333333
http://www.wikidata.org/entity/Q4209209,Q4209209,56.933333333333,159.75
http://www.wikidata.org/entity/Q4089140,Bogachevsky,54.973214,160.707136
http://www.wikidata.org/entity/Q4241904,Q4241904,56.566666666667,158.98333333333
http://www.wikidata.org/entity/Q4214289,Q4214289,54.69,89.654
http://www.wikidata.org/entity/Q4108292,Q4108292,52.816666666667,158.15
http://www.wikidata.org/entity/Q4108292,Q4108292,52.816666666667,158.15
http://www.wikidata.org/entity/Q4076242,Balagan-Tas,65.958258333333,145.89305
http://www.wikidata.org/entity/Q4175840,Emperor of China,-6.61666667,124.21666667
http://www.wikidata.org/entity/Q4099160,Q4099160,56.366666666667,158.88333333333
http://www.wikidata.org/entity/Q4095705,Brothers Seamount,-34.882167,179.0675
http://www.wikidata.org/entity/Q4089752,Q4089752,51.91,-177.43833333333
http://www.wikidata.org/entity/Q4089752,Q4089752,51.91,-177.43833333333
http://www.wikidata.org/entity/Q4114152,Q4114152,56.15,160.65
http://www.wikidata.org/entity/Q4216914,Q4216914,56.895,160.02444444444
http://www.wikidata.org/entity/Q4253468,Lamanon,48.7,142.1
http://www.wikidata.org/entity/Q4128312,Q4128312,47.343055555556,152.47888888889
http://www.wikidata.org/entity/Q4070254,Arteni,40.375844444444,43.784880555556
http://www.wikidata.org/entity/Q4110079,Q4110079,56.566666666667,158.8
http://www.wikidata.org/entity/Q4092933,Q4092933,56.9,159.43333333333
http://www.wikidata.org/entity/Q4155855,Q4155855,54.05,159.43333333333
http://www.wikidata.org/entity/Q4093436,Borawli,11.633333333333,41.45
http://www.wikidata.org/entity/Q4092497,Q4092497,56.466666666667,157.8
http://www.wikidata.org/entity/Q4128315,Q4128315,52.906054,158.5479473
http://www.wikidata.org/entity/Q4231222,Q4231222,55.083333333333,160.55
http://www.wikidata.org/entity/Q4128309,Q4128309,50.200277777778,154.97527777778
http://www.wikidata.org/entity/Q4237106,Koshkulak,54.45,89.685
http://www.wikidata.org/entity/Q4100074,Bus-Obo,47.116666666667,109.08333333333
http://www.wikidata.org/entity/Q4087566,Biu Plateau,10.55,12.1333333
http://www.wikidata.org/entity/Q4128316,Vulkan Snou,46.510833333333,150.86861111111
http://www.wikidata.org/entity/Q4090272,Q4090272,11.25,41.833333333333
http://www.wikidata.org/entity/Q4232339,Q4232339,56.466666666667,158.83333333333
http://www.wikidata.org/entity/Q4126603,Q4126603,54.333333333333,159.88333333333
http://www.wikidata.org/entity/Q4255259,Q4255259,55.433333333333,157.08333333333
http://www.wikidata.org/entity/Q4128319,Vulkan Chernoga,46.521944444444,150.86638888889
http://www.wikidata.org/entity/Q4177455,Coronado (volcano),29.083333333333,-113.51333333333
http://www.wikidata.org/entity/Q4142403,Q4142403,45.334962,37.27775
http://www.wikidata.org/entity/Q4091448,Q4091448,56.95,158.23333333333
http://www.wikidata.org/entity/Q4182084,Q4182084,52.339325,157.90457777778
http://www.wikidata.org/entity/Q4098205,Q4098205,56.383333333333,158.68333333333
http://www.wikidata.org/entity/Q4128318,Q4128318,52.551827777778,157.73291666667
http://www.wikidata.org/entity/Q4155060,Dariganga Volcanic Field,45.33333,114.0
http://www.wikidata.org/entity/Q4091885,Bolshe-Bannaya,52.9,157.76666666667
http://www.wikidata.org/entity/Q4089661,Bogoria,0.25,36.08
http://www.wikidata.org/entity/Q4225045,Q4225045,56.283333333333,158.48333333333
http://www.wikidata.org/entity/Q4077147,Q4077147,-3.6130555555556,144.81916666667
http://www.wikidata.org/entity/Q4089188,Bogdan Khmelnitsky,45.336944444444,147.92027777778
http://www.wikidata.org/entity/Q4083643,Q4083643,55.316666666667,-131.05
http://www.wikidata.org/entity/Q4180518,Methana Volcano,37.615,23.336
http://www.wikidata.org/entity/Q4220676,Q4220676,55.266666666667,158.18333333333
http://www.wikidata.org/entity/Q4255261,Q4255261,55.466666666667,157.35
http://www.wikidata.org/entity/Q4176881,Itasy Volcanic Field,-19.066666666667,46.783333333333
http://www.wikidata.org/entity/Q4179256,Mount Sanbe,35.13205,132.626611
http://www.wikidata.org/entity/Q4109966,Q4109966,9.8333333333333,109.05
http://www.wikidata.org/entity/Q4105871,Veer,56.7,159.65
http://www.wikidata.org/entity/Q4182925,Zavaritsky,56.7,159.65
http://www.wikidata.org/entity/Q4105871,Veer,56.7,159.65
http://www.wikidata.org/entity/Q4182925,Zavaritsky,56.7,159.65
http://www.wikidata.org/entity/Q4105871,Veer,56.7,159.65
http://www.wikidata.org/entity/Q4182925,Zavaritsky,56.7,159.65
http://www.wikidata.org/entity/Q4087566,Biu Plateau,10.75,12.0
http://www.wikidata.org/entity/Q4186342,Zaoziornyj,56.883333333333,159.95
http://www.wikidata.org/entity/Q4128314,Severgin Volcano,49.118055555556,154.51944444444
http://www.wikidata.org/entity/Q4180583,Q4180583,52.616666666667,158.25
http://www.wikidata.org/entity/Q4205381,Q4205381,55.233333333333,160.6
http://www.wikidata.org/entity/Q4186559,Q4186559,54.333333333333,159.86666666667
http://www.wikidata.org/entity/Q4069234,Arik volcano,53.366666666667,158.66666666667
http://www.wikidata.org/entity/Q4099736,Q4099736,54.333333333333,159.96666666667
http://www.wikidata.org/entity/Q4090471,Q4090471,-3.9944444444444,144.96333333333
http://www.wikidata.org/entity/Q4075861,Q4075861,-6.15,155.35
http://www.wikidata.org/entity/Q4177455,Coronado (volcano),29.08886,-113.51524
http://www.wikidata.org/entity/Q4494785,Q4494785,58.05,161.63333333333
http://www.wikidata.org/entity/Q4457294,Q4457294,58.284363888889,160.59684166667
http://www.wikidata.org/entity/Q4459093,Q4459093,58.263783333333,160.73477222222
http://www.wikidata.org/entity/Q31449963,Cerro El Puerto,19.47546,-102.03624
http://www.wikidata.org/entity/Q31450147,Volcán El Caballito,19.089166666667,-99.1825
http://www.wikidata.org/entity/Q31445644,Volcán Sapicho,19.495833333333,-102.24833333333
http://www.wikidata.org/entity/Q31449996,Cerro Escalerilla,18.783611111111,-103.70555555556
http://www.wikidata.org/entity/Q31450225,Volcán Tuxtepec,19.12153,-99.10068
http://www.wikidata.org/entity/Q31450288,Volcán Malacatepetl,19.164444444444,-99.256388888889
http://www.wikidata.org/entity/Q31450261,Volcán Ocusacayo,19.1433,-99.0691
http://www.wikidata.org/entity/Q31449920,Cerro El Colorado,19.42476,-102.16873
http://www.wikidata.org/entity/Q31449939,Cerro El Jabalí,19.45045,-102.11325
http://www.wikidata.org/entity/Q31449983,Cerro Estiladero,19.444444444444,-102.1975
http://www.wikidata.org/entity/Q31445638,Volcán El Tezontle,24.130555555556,-104.08444444444
http://www.wikidata.org/entity/Q31449969,Cerro El Cajete,19.47328,-102.04223
http://www.wikidata.org/entity/Q31450140,Volcán Man Nal,19.2232,-99.2199
http://www.wikidata.org/entity/Q31449952,Cerro Tumbiscatillo,19.464722222222,-102.17277777778
http://www.wikidata.org/entity/Q31444071,Camiguin Volcano,9.2152777777778,124.64666666667
http://www.wikidata.org/entity/Q31445536,Kalem,50.18587,6.61782
http://www.wikidata.org/entity/Q31450001,Sopka Krasnaya,44.150277777778,132.95916666667
http://www.wikidata.org/entity/Q31449907,Cerro Ciricuti,19.435833333333,-102.17694444444
http://www.wikidata.org/entity/Q31449913,Cerro El Rosario,19.438611111111,-102.15583333333
http://www.wikidata.org/entity/Q31449891,Cerro El Cohetero,19.27184,-102.3327
http://www.wikidata.org/entity/Q31444368,Mount Carling,9.2161111111111,124.66916666667
http://www.wikidata.org/entity/Q31445650,Cerro La Perita,19.45579,-102.20503
http://www.wikidata.org/entity/Q31450343,Cerro Volado,17.403611111111,-97.607222222222
http://www.wikidata.org/entity/Q31445656,Cerro El Llahuacuaro,19.426111111111,-102.24
http://www.wikidata.org/entity/Q31450042,Volcán Cuautl,19.165833333333,-99.421388888889
http://www.wikidata.org/entity/Q31450087,Volcán Tomasquillo,19.169722222222,-99.388888888889
http://www.wikidata.org/entity/Q31445676,Cerro El Chupadero,19.31014,-102.29017
http://www.wikidata.org/entity/Q31449916,Vulkan Taketomi,50.845,155.6744
http://www.wikidata.org/entity/Q31450208,Volcán Tulmiac,19.135277777778,-99.116666666667
http://www.wikidata.org/entity/Q31449932,Cerro Las Varas,19.463888888889,-102.12916666667
http://www.wikidata.org/entity/Q31449901,Cerro Jicalmi,19.3925,-102.07722222222
http://www.wikidata.org/entity/Q31445586,Gran Cratere,38.40417,14.9657
http://www.wikidata.org/entity/Q31445600,Mount Stromboli,38.79,15.21
http://www.wikidata.org/entity/Q31450023,Volcán Tuxtepec,19.09894,-99.45736
http://www.wikidata.org/entity/Q31450082,Volcán La Silva,19.180555555556,-99.375833333333
http://www.wikidata.org/entity/Q31450190,Volcán Toxtepec,19.16211,-99.15032
http://www.wikidata.org/entity/Q31450268,Volcán Tioca,19.20447,-99.09374
http://www.wikidata.org/entity/Q31445503,Campana,9.2083333333333,124.70833333333
http://www.wikidata.org/entity/Q31449994,Sopka Ryadaya,44.331,132.8773
http://www.wikidata.org/entity/Q31450116,Volcán Texoxocol,19.152777777778,-99.230833333333
http://www.wikidata.org/entity/Q31450202,Volcán Zompole,19.204444444444,-99.115555555556
http://www.wikidata.org/entity/Q31450047,Volcánes Cuates,19.193611111111,-99.443333333333
http://www.wikidata.org/entity/Q31445627,Volcán El Molcajete,21.4766,-104.7818
http://www.wikidata.org/entity/Q31450075,Volcán Teconto,19.1966,-99.37651
http://www.wikidata.org/entity/Q31450154,Volcán Manteca,19.089722222222,-99.177777777778
http://www.wikidata.org/entity/Q31444321,Minokol,9.2166666666667,124.65
http://www.wikidata.org/entity/Q31449946,Cerro Sapién,19.45112,-102.10263
http://www.wikidata.org/entity/Q31445664,Cerro La Alberca,19.364444444444,-102.29694444444
http://www.wikidata.org/entity/Q31450170,Volcán El Hoyo,19.08969,-99.1688
http://www.wikidata.org/entity/Q31450092,Volcán Santa de Mezapa,19.165555555556,-99.447222222222
http://www.wikidata.org/entity/Q31450236,Volcán La Comalera,19.1092,-99.1074
http://www.wikidata.org/entity/Q31450005,Cerro Mancira,18.5331,-103.5226
http://www.wikidata.org/entity/Q31450007,Sopka Mayak,44.117222222222,132.97555555556
http://www.wikidata.org/entity/Q31450012,Volcán Tepetzingo,19.0596,-99.4419
http://www.wikidata.org/entity/Q31450134,Volcán Cuatzontle,19.24089,-99.21235
http://www.wikidata.org/entity/Q31450327,Volcán El Molcajete,18.92846,-99.9465
http://www.wikidata.org/entity/Q31450069,Volcán Tehualtepec,19.2186,-99.4001
http://www.wikidata.org/entity/Q31450128,Volcán Xictle,19.2475,-99.221944444444
http://www.wikidata.org/entity/Q31449958,Cerro Pario,19.470277777778,-102.18388888889
